time,open,high,low,close,tick_volume,spread,real_volume
2025-10-02 11:12:00,3865.15,3868.38,3865.01,3867.66,720,32,0
2025-10-02 11:18:00,3867.73,3870.5,3867.1,3869.74,724,33,0
2025-10-02 11:24:00,3869.78,3869.89,3868.5,3869.51,686,36,0
2025-10-02 11:30:00,3869.61,3873.42,3868.99,3871.11,916,32,0
2025-10-02 11:36:00,3871.11,3873.65,3870.75,3873.17,891,32,0
2025-10-02 11:42:00,3873.12,3875.72,3872.04,3874.78,920,32,0
2025-10-02 11:48:00,3874.7,3877.04,3874.39,3876.96,842,32,0
2025-10-02 11:54:00,3876.99,3878.6,3874.03,3874.42,910,36,0
2025-10-02 12:00:00,3874.4,3878.33,3873.26,3875.3,1141,34,0
2025-10-02 12:06:00,3875.32,3875.32,3873.51,3874.24,984,32,0
2025-10-02 12:12:00,3874.17,3876.47,3873.93,3876.38,739,32,0
2025-10-02 12:18:00,3876.32,3877.98,3874.09,3875.64,962,32,0
2025-10-02 12:24:00,3875.66,3876.9,3874.91,3875.15,757,34,0
2025-10-02 12:30:00,3875.14,3877.19,3875.13,3876.13,1053,36,0
2025-10-02 12:36:00,3876.16,3877.58,3876.12,3876.48,757,32,0
2025-10-02 12:42:00,3876.45,3879.1,3876.13,3878.31,797,32,0
2025-10-02 12:48:00,3878.49,3879.71,3875.57,3877.98,927,32,0
2025-10-02 12:54:00,3878.02,3879.56,3877.88,3879.0,759,32,0
2025-10-02 13:00:00,3878.99,3879.82,3877.99,3879.5,803,34,0
2025-10-02 13:06:00,3879.51,3880.13,3877.36,3878.02,728,36,0
2025-10-02 13:12:00,3877.91,3879.38,3875.65,3879.03,818,32,0
2025-10-02 13:18:00,3879.02,3883.71,3878.55,3882.85,949,32,0
2025-10-02 13:24:00,3882.62,3883.38,3881.06,3882.2,837,32,0
2025-10-02 13:30:00,3882.21,3882.88,3880.29,3880.81,727,36,0
2025-10-02 13:36:00,3880.79,3881.96,3878.77,3881.88,770,32,0
2025-10-02 13:42:00,3881.9,3883.11,3879.72,3879.8,749,32,0
2025-10-02 13:48:00,3879.79,3882.27,3878.98,3880.89,670,32,0
2025-10-02 13:54:00,3880.87,3881.95,3880.81,3881.63,589,32,0
2025-10-02 14:00:00,3881.61,3881.91,3879.62,3880.96,795,32,0
2025-10-02 14:06:00,3880.97,3882.55,3880.39,3882.53,761,32,0
2025-10-02 14:12:00,3882.55,3884.06,3882.17,3884.03,867,32,0
2025-10-02 14:18:00,3884.08,3885.14,3883.68,3884.13,800,36,0
2025-10-02 14:24:00,3884.11,3884.9,3883.2,3883.43,669,32,0
2025-10-02 14:30:00,3883.43,3884.52,3881.96,3883.71,928,32,0
2025-10-02 14:36:00,3883.76,3885.62,3883.57,3883.81,999,36,0
2025-10-02 14:42:00,3883.68,3885.3,3882.32,3884.61,1012,32,0
2025-10-02 14:48:00,3884.61,3884.94,3882.52,3884.13,980,32,0
2025-10-02 14:54:00,3884.13,3886.53,3883.98,3886.15,1145,35,0
2025-10-02 15:00:00,3886.21,3888.66,3885.91,3888.39,1176,32,0
2025-10-02 15:06:00,3888.4,3891.99,3887.99,3887.99,1814,32,0
2025-10-02 15:12:00,3887.97,3888.55,3880.33,3881.35,1740,32,0
2025-10-02 15:18:00,3881.3,3884.55,3881.1,3883.0,1762,35,0
2025-10-02 15:24:00,3883.08,3883.37,3879.94,3882.81,1405,32,0
2025-10-02 15:30:00,3882.82,3886.74,3881.25,3886.74,1332,32,0
2025-10-02 15:36:00,3886.64,3888.31,3883.1,3884.68,1617,34,0
2025-10-02 15:42:00,3884.77,3884.77,3880.76,3883.09,1756,32,0
2025-10-02 15:48:00,3883.13,3883.45,3880.58,3882.17,1478,36,0
2025-10-02 15:54:00,3882.21,3884.67,3881.71,3884.34,1318,32,0
2025-10-02 16:00:00,3884.32,3890.25,3884.32,3888.64,1806,36,0
2025-10-02 16:06:00,3888.67,3891.28,3887.93,3890.4,1705,33,0
2025-10-02 16:12:00,3890.38,3892.0,3887.25,3890.11,1817,32,0
2025-10-02 16:18:00,3890.44,3891.95,3889.15,3891.6,1330,32,0
2025-10-02 16:24:00,3891.57,3893.66,3890.51,3893.64,1644,32,0
2025-10-02 16:30:00,3893.93,3896.7,3887.92,3890.46,2502,32,0
2025-10-02 16:36:00,3890.34,3891.7,3881.31,3882.13,2769,35,0
2025-10-02 16:42:00,3882.2,3887.29,3880.73,3881.22,2709,36,0
2025-10-02 16:48:00,3881.46,3881.74,3873.44,3877.47,2828,32,0
2025-10-02 16:54:00,3877.39,3878.43,3875.03,3875.03,2018,32,0
2025-10-02 17:00:00,3875.04,3876.8,3871.02,3875.14,2708,32,0
2025-10-02 17:06:00,3875.05,3876.61,3870.38,3871.29,2684,34,0
2025-10-02 17:12:00,3871.27,3872.05,3866.46,3867.3,2698,32,0
2025-10-02 17:18:00,3867.31,3868.65,3861.81,3863.15,2591,33,0
2025-10-02 17:24:00,3863.16,3864.95,3857.53,3863.88,2703,32,0
2025-10-02 17:30:00,3863.87,3865.96,3854.3,3854.88,2871,32,0
2025-10-02 17:36:00,3854.87,3857.02,3841.05,3844.34,3273,32,0
2025-10-02 17:42:00,3844.37,3844.52,3828.43,3830.32,3175,32,0
2025-10-02 17:48:00,3830.43,3836.27,3825.32,3826.19,3031,32,0
2025-10-02 17:54:00,3826.26,3840.86,3825.95,3839.68,3024,32,0
2025-10-02 18:00:00,3839.69,3844.69,3833.22,3834.53,3073,32,0
2025-10-02 18:06:00,3834.44,3838.05,3832.98,3835.36,2700,32,0
2025-10-02 18:12:00,3835.29,3837.13,3829.43,3830.4,2866,32,0
2025-10-02 18:18:00,3830.53,3835.49,3830.18,3832.7,2795,36,0
2025-10-02 18:24:00,3832.69,3839.35,3832.35,3835.71,2291,32,0
2025-10-02 18:30:00,3835.74,3835.74,3827.57,3829.66,2304,33,0
2025-10-02 18:36:00,3829.67,3829.68,3819.2,3827.37,2916,32,0
2025-10-02 18:42:00,3827.2,3836.1,3826.68,3833.76,2471,35,0
2025-10-02 18:48:00,3833.77,3835.05,3826.66,3829.99,2382,32,0
2025-10-02 18:54:00,3829.94,3830.2,3827.55,3828.17,2277,32,0
2025-10-02 19:00:00,3828.11,3835.09,3827.07,3832.48,2352,32,0
2025-10-02 19:06:00,3832.52,3837.21,3832.3,3836.96,1919,35,0
2025-10-02 19:12:00,3837.06,3842.03,3836.4,3841.26,2151,32,0
2025-10-02 19:18:00,3841.25,3844.62,3840.29,3842.48,2270,36,0
2025-10-02 19:24:00,3842.49,3842.49,3835.2,3837.87,2029,36,0
