time,open,high,low,close,tick_volume,spread,real_volume
2025-10-01 07:56:00,3863.12,3864.99,3862.95,3864.85,501,16,0
2025-10-01 08:00:00,3864.89,3869.0,3864.72,3868.22,1054,16,0
2025-10-01 08:04:00,3868.19,3869.86,3866.26,3866.83,931,16,0
2025-10-01 08:08:00,3866.85,3866.85,3863.25,3864.71,821,16,0
2025-10-01 08:12:00,3864.73,3865.46,3863.34,3865.42,486,17,0
2025-10-01 08:16:00,3865.44,3867.68,3865.44,3867.27,544,17,0
2025-10-01 08:20:00,3867.25,3868.0,3866.27,3867.62,533,17,0
2025-10-01 08:24:00,3867.63,3868.37,3864.96,3865.72,627,17,0
2025-10-01 08:28:00,3865.73,3866.37,3865.1,3865.76,447,17,0
2025-10-01 08:32:00,3865.74,3866.45,3863.61,3865.5,486,16,0
2025-10-01 08:36:00,3865.51,3865.92,3863.16,3863.63,401,19,0
2025-10-01 08:40:00,3863.62,3865.01,3862.92,3862.94,355,17,0
2025-10-01 08:44:00,3862.85,3863.74,3862.13,3862.9,473,18,0
2025-10-01 08:48:00,3862.93,3864.15,3862.5,3863.11,500,19,0
2025-10-01 08:52:00,3863.07,3863.6,3862.57,3863.58,395,17,0
2025-10-01 08:56:00,3863.54,3864.3,3862.42,3863.5,495,17,0
2025-10-01 09:00:00,3863.43,3864.4,3860.21,3861.15,680,18,0
2025-10-01 09:04:00,3861.17,3863.45,3860.95,3861.43,492,17,0
2025-10-01 09:08:00,3861.41,3861.5,3858.99,3859.94,685,17,0
2025-10-01 09:12:00,3859.92,3860.98,3858.03,3858.11,603,18,0
2025-10-01 09:16:00,3858.01,3858.78,3856.2,3856.31,802,17,0
2025-10-01 09:20:00,3856.34,3856.78,3853.35,3855.81,1045,17,0
2025-10-01 09:24:00,3855.79,3860.26,3855.67,3859.12,842,17,0
2025-10-01 09:28:00,3859.13,3862.23,3858.09,3861.08,735,17,0
2025-10-01 09:32:00,3861.06,3862.12,3859.08,3861.92,719,16,0
2025-10-01 09:36:00,3861.87,3862.36,3859.87,3860.99,604,16,0
2025-10-01 09:40:00,3861.01,3864.75,3860.48,3864.13,889,16,0
2025-10-01 09:44:00,3864.15,3864.82,3862.8,3864.17,786,16,0
2025-10-01 09:48:00,3864.29,3864.6,3860.67,3861.0,809,16,0
2025-10-01 09:52:00,3861.08,3862.31,3860.64,3860.64,590,16,0
2025-10-01 09:56:00,3860.67,3860.91,3857.84,3859.17,904,16,0
2025-10-01 10:00:00,3859.16,3862.23,3858.95,3861.15,1037,16,0
2025-10-01 10:04:00,3861.07,3862.27,3860.07,3862.14,775,16,0
2025-10-01 10:08:00,3862.16,3864.65,3862.14,3864.3,824,16,0
2025-10-01 10:12:00,3864.3,3867.16,3864.29,3866.55,974,16,0
2025-10-01 10:16:00,3866.55,3868.84,3866.29,3868.5,875,16,0
2025-10-01 10:20:00,3868.47,3870.38,3868.05,3869.3,1021,16,0
2025-10-01 10:24:00,3869.35,3869.37,3867.48,3867.77,959,17,0
2025-10-01 10:28:00,3867.72,3872.1,3867.7,3870.56,1002,17,0
2025-10-01 10:32:00,3870.53,3872.15,3869.98,3871.35,1021,16,0
2025-10-01 10:36:00,3871.36,3874.05,3871.35,3873.38,955,16,0
2025-10-01 10:40:00,3873.32,3873.32,3868.18,3869.06,1081,16,0
2025-10-01 10:44:00,3869.07,3872.95,3868.45,3872.94,839,17,0
2025-10-01 10:48:00,3872.96,3876.64,3872.96,3876.36,1123,16,0
2025-10-01 10:52:00,3876.37,3879.64,3875.75,3876.13,1184,16,0
2025-10-01 10:56:00,3876.11,3879.31,3875.62,3879.19,922,17,0
2025-10-01 11:00:00,3879.17,3884.06,3879.06,3883.96,1246,16,0
2025-10-01 11:04:00,3883.96,3885.24,3882.6,3882.86,1358,16,0
2025-10-01 11:08:00,3882.94,3887.65,3882.23,3887.59,1149,17,0
2025-10-01 11:12:00,3887.6,3889.51,3886.51,3888.98,1275,17,0
2025-10-01 11:16:00,3888.89,3892.84,3887.84,3892.69,1123,16,0
2025-10-01 11:20:00,3892.68,3895.33,3892.07,3892.65,1381,17,0
2025-10-01 11:24:00,3892.7,3894.01,3890.86,3893.12,1171,17,0
2025-10-01 11:28:00,3893.18,3893.18,3889.64,3891.17,823,16,0
2025-10-01 11:32:00,3891.16,3891.41,3887.97,3890.41,1237,16,0
2025-10-01 11:36:00,3890.42,3893.79,3888.67,3888.9,1018,16,0
2025-10-01 11:40:00,3888.92,3893.03,3888.92,3891.61,1117,16,0
2025-10-01 11:44:00,3891.62,3892.51,3890.42,3891.71,1037,16,0
2025-10-01 11:48:00,3891.63,3892.25,3890.62,3891.16,701,16,0
2025-10-01 11:52:00,3891.2,3893.0,3890.42,3892.11,725,16,0
2025-10-01 11:56:00,3892.1,3893.73,3891.68,3892.99,547,16,0
2025-10-01 12:00:00,3893.02,3895.0,3892.27,3894.95,584,16,0
2025-10-01 12:04:00,3894.81,3894.99,3892.76,3893.33,657,16,0
2025-10-01 12:08:00,3893.33,3894.96,3891.91,3894.63,780,16,0
2025-10-01 12:12:00,3894.58,3895.06,3893.15,3893.19,621,17,0
2025-10-01 12:16:00,3893.18,3893.44,3888.64,3888.64,766,17,0
2025-10-01 12:20:00,3888.78,3889.19,3884.49,3887.78,1096,16,0
2025-10-01 12:24:00,3887.78,3888.05,3885.64,3886.52,873,16,0
2025-10-01 12:28:00,3886.6,3887.08,3884.81,3885.74,883,16,0
2025-10-01 12:32:00,3885.75,3886.75,3883.66,3885.85,1054,16,0
2025-10-01 12:36:00,3885.87,3887.57,3884.35,3887.57,752,16,0
2025-10-01 12:40:00,3887.5,3891.06,3886.9,3890.01,901,17,0
2025-10-01 12:44:00,3889.96,3889.96,3885.34,3887.95,922,16,0
2025-10-01 12:48:00,3887.91,3889.99,3887.4,3888.72,675,16,0
2025-10-01 12:52:00,3888.76,3891.49,3888.56,3890.48,589,17,0
2025-10-01 12:56:00,3890.56,3890.65,3888.72,3888.91,567,16,0
2025-10-01 13:00:00,3888.94,3889.37,3885.79,3886.13,733,16,0
2025-10-01 13:04:00,3886.16,3887.9,3886.1,3886.87,656,16,0
2025-10-01 13:08:00,3886.95,3888.9,3885.71,3887.58,684,16,0
2025-10-01 13:12:00,3887.6,3889.48,3887.12,3888.01,601,16,0
2025-10-01 13:16:00,3887.95,3888.67,3886.85,3888.03,500,16,0
2025-10-01 13:20:00,3888.04,3889.15,3886.94,3889.06,700,16,0
2025-10-01 13:24:00,3889.03,3889.47,3886.45,3886.45,938,16,0
2025-10-01 13:28:00,3886.48,3887.63,3886.06,3886.5,683,17,0
2025-10-01 13:32:00,3886.45,3887.27,3885.81,3886.35,615,16,0
2025-10-01 13:36:00,3886.32,3886.47,3885.16,3885.86,590,16,0
2025-10-01 13:40:00,3885.84,3887.78,3885.34,3887.4,646,16,0
2025-10-01 13:44:00,3887.28,3889.57,3887.07,3888.92,672,16,0
2025-10-01 13:48:00,3888.92,3888.92,3886.69,3887.9,658,16,0
2025-10-01 13:52:00,3887.98,3889.04,3886.63,3886.63,528,16,0
2025-10-01 13:56:00,3886.63,3887.61,3886.15,3887.61,459,16,0
2025-10-01 14:00:00,3887.6,3888.02,3886.39,3888.02,470,16,0
2025-10-01 14:04:00,3888.1,3888.45,3886.97,3887.25,491,17,0
2025-10-01 14:08:00,3887.36,3887.36,3884.22,3884.51,695,16,0
2025-10-01 14:12:00,3884.51,3884.76,3881.04,3883.69,985,16,0
2025-10-01 14:16:00,3883.64,3885.51,3883.0,3884.4,776,16,0
2025-10-01 14:20:00,3884.48,3885.36,3883.67,3884.82,690,16,0
2025-10-01 14:24:00,3884.99,3885.08,3883.46,3883.71,517,16,0
2025-10-01 14:28:00,3883.71,3883.81,3880.33,3880.33,674,16,0
2025-10-01 14:32:00,3880.32,3882.5,3878.02,3880.12,1139,16,0
2025-10-01 14:36:00,3880.06,3881.41,3879.51,3880.67,612,17,0
2025-10-01 14:40:00,3880.64,3882.33,3880.04,3882.04,512,17,0
2025-10-01 14:44:00,3882.0,3883.93,3881.16,3883.27,674,17,0
2025-10-01 14:48:00,3883.29,3883.29,3881.04,3882.55,617,17,0
2025-10-01 14:52:00,3882.64,3883.32,3881.19,3882.47,591,17,0
2025-10-01 14:56:00,3882.51,3884.42,3882.32,3883.57,697,16,0
2025-10-01 15:00:00,3883.73,3884.49,3882.51,3883.31,701,16,0
2025-10-01 15:04:00,3883.25,3884.26,3881.41,3884.01,835,16,0
2025-10-01 15:08:00,3884.03,3885.34,3882.82,3884.49,949,16,0
2025-10-01 15:12:00,3884.55,3891.02,3883.85,3890.58,739,16,0
2025-10-01 15:16:00,3890.65,3891.09,3884.36,3888.26,1961,16,0
2025-10-01 15:20:00,3889.02,3890.52,3884.45,3884.62,1815,16,0
2025-10-01 15:24:00,3884.56,3884.89,3875.91,3879.08,1741,16,0
2025-10-01 15:28:00,3879.15,3880.47,3875.4,3878.92,1763,17,0
2025-10-01 15:32:00,3878.87,3880.81,3875.94,3876.42,1653,16,0
2025-10-01 15:36:00,3876.4,3878.73,3875.41,3876.01,1401,16,0
2025-10-01 15:40:00,3876.01,3877.1,3871.96,3875.83,1597,16,0
2025-10-01 15:44:00,3875.82,3877.14,3872.71,3873.23,1388,16,0
2025-10-01 15:48:00,3873.24,3874.17,3870.54,3872.28,1419,16,0
2025-10-01 15:52:00,3872.28,3872.82,3867.09,3867.57,1322,16,0
2025-10-01 15:56:00,3867.47,3871.32,3864.57,3870.48,1575,16,0
2025-10-01 16:00:00,3870.45,3871.4,3869.37,3870.13,1385,16,0
2025-10-01 16:04:00,3870.14,3870.28,3867.03,3868.85,1280,16,0
2025-10-01 16:08:00,3868.92,3873.98,3867.89,3869.93,1413,16,0
2025-10-01 16:12:00,3870.11,3870.71,3863.65,3864.21,1474,16,0
2025-10-01 16:16:00,3864.16,3869.73,3864.07,3868.53,1302,17,0
2025-10-01 16:20:00,3868.54,3870.29,3865.57,3867.73,1202,16,0
2025-10-01 16:24:00,3867.72,3867.83,3865.51,3867.0,1122,16,0
2025-10-01 16:28:00,3867.06,3875.77,3867.04,3875.77,1475,16,0
2025-10-01 16:32:00,3875.86,3876.98,3873.0,3874.12,1698,16,0
2025-10-01 16:36:00,3874.11,3874.51,3868.93,3871.42,1718,16,0
2025-10-01 16:40:00,3871.41,3875.11,3871.17,3872.41,1505,16,0
2025-10-01 16:44:00,3872.24,3874.59,3871.97,3874.51,1355,16,0
2025-10-01 16:48:00,3874.48,3874.51,3867.66,3871.43,1662,16,0
2025-10-01 16:52:00,3871.49,3873.91,3870.68,3872.06,1556,16,0
2025-10-01 16:56:00,3872.07,3873.41,3871.24,3872.89,859,16,0
2025-10-01 17:00:00,3872.81,3875.2,3869.65,3873.48,1348,17,0
2025-10-01 17:04:00,3873.43,3875.89,3869.45,3870.93,1742,16,0
2025-10-01 17:08:00,3871.09,3872.73,3869.81,3870.21,1497,16,0
2025-10-01 17:12:00,3870.25,3872.28,3867.56,3871.86,1578,17,0
2025-10-01 17:16:00,3871.85,3872.89,3870.81,3872.89,1379,16,0
2025-10-01 17:20:00,3873.1,3873.2,3869.39,3870.12,1371,16,0
2025-10-01 17:24:00,3870.13,3875.39,3869.64,3875.03,1275,16,0
2025-10-01 17:28:00,3875.09,3875.82,3874.43,3875.13,1229,16,0
2025-10-01 17:32:00,3875.11,3878.68,3874.99,3878.33,1316,16,0
2025-10-01 17:36:00,3878.32,3878.47,3875.96,3877.57,1220,16,0
2025-10-01 17:40:00,3877.62,3878.15,3874.83,3876.16,1221,16,0
2025-10-01 17:44:00,3876.2,3878.24,3862.0,3864.94,1543,16,0
2025-10-01 17:48:00,3864.96,3871.56,3856.39,3868.25,2245,16,0
2025-10-01 17:52:00,3868.58,3872.23,3867.27,3872.18,2025,16,0
2025-10-01 17:56:00,3872.19,3873.44,3869.84,3872.99,1717,16,0
2025-10-01 18:00:00,3872.96,3876.77,3872.52,3872.74,1720,16,0
2025-10-01 18:04:00,3872.72,3875.21,3867.9,3875.12,1668,16,0
2025-10-01 18:08:00,3875.13,3875.96,3868.54,3868.82,1641,16,0
